profile,basis,b_angstrom,temperature,removal_steps,radius,intact,removed,mismatched_return,correct_return,causal_margin,causal_pass,mismatch_overlap
6-31g_b0.9,6-31g,0.9,0.002,40,0.35,0.9824999999999999,0.3875,0.5831249999999999,0.93625,0.35312500000000013,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.002,40,0.45,0.995,0.494375,0.7112499999999999,0.9375,0.22625000000000006,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.002,40,0.55,0.999375,0.6000000000000001,0.76,0.9375,0.1775,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,10,0.15,0.61375,0.18125000000000002,0.14125,0.624375,0.4325,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,10,0.25,0.85375,0.288125,0.34187500000000004,0.8574999999999999,0.511875,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,10,0.35,0.944375,0.3875,0.569375,0.94875,0.375,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,10,0.45,0.9775,0.494375,0.7775,0.9781249999999999,0.20000000000000007,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,10,0.55,0.989375,0.6000000000000001,0.9043749999999999,0.989375,0.08500000000000008,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,20,0.15,0.61375,0.18125000000000002,0.1525,0.6143749999999999,0.4325,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,20,0.25,0.85375,0.288125,0.34750000000000003,0.8568749999999999,0.50625,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,20,0.35,0.944375,0.3875,0.556875,0.944375,0.38749999999999996,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,20,0.45,0.9775,0.494375,0.73375,0.9706250000000001,0.23687500000000006,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,20,0.55,0.989375,0.6000000000000001,0.834375,0.9825,0.14812500000000006,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,40,0.15,0.61375,0.18125000000000002,0.16999999999999998,0.598125,0.416875,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,40,0.25,0.85375,0.288125,0.369375,0.84375,0.474375,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,40,0.35,0.944375,0.3875,0.5387500000000001,0.94,0.4012499999999999,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,40,0.45,0.9775,0.494375,0.66875,0.96125,0.2925000000000001,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.004,40,0.55,0.989375,0.6000000000000001,0.7437499999999999,0.968125,0.2243750000000001,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,10,0.15,0.435,0.18125000000000002,0.22624999999999998,0.44125000000000003,0.20875000000000002,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,10,0.25,0.6793750000000001,0.288125,0.385625,0.686875,0.29375000000000007,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,10,0.35,0.8331249999999999,0.3875,0.54625,0.83875,0.2868749999999999,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,10,0.45,0.915,0.494375,0.70625,0.91375,0.2074999999999999,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,10,0.55,0.9612499999999999,0.6000000000000001,0.8374999999999999,0.951875,0.11437500000000012,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,20,0.15,0.435,0.18125000000000002,0.214375,0.43875,0.220625,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,20,0.25,0.6793750000000001,0.288125,0.36625,0.6812499999999999,0.31312500000000004,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,20,0.35,0.8331249999999999,0.3875,0.520625,0.826875,0.30625,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,20,0.45,0.915,0.494375,0.675,0.895,0.21999999999999997,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,20,0.55,0.9612499999999999,0.6000000000000001,0.793125,0.9356249999999999,0.14249999999999996,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,40,0.15,0.435,0.18125000000000002,0.23875000000000005,0.441875,0.19624999999999995,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,40,0.25,0.6793750000000001,0.288125,0.374375,0.6849999999999999,0.30500000000000005,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,40,0.35,0.8331249999999999,0.3875,0.49874999999999997,0.8331249999999999,0.3343749999999999,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,40,0.45,0.915,0.494375,0.609375,0.895,0.285625,True,0.20668485557767086
6-31g_b0.9,6-31g,0.9,0.008,40,0.55,0.9612499999999999,0.6000000000000001,0.700625,0.9368749999999999,0.23624999999999985,True,0.20668485557767086
6-31g_b1.0,6-31g,1.0,0.0005,10,0.15,0.994375,0.18125000000000002,0.0,0.990625,0.809375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,10,0.25,1.0,0.288125,0.0,1.0,0.711875,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,10,0.35,1.0,0.3875,0.06,1.0,0.6125,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,10,0.45,1.0,0.494375,0.630625,1.0,0.369375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,10,0.55,1.0,0.6000000000000001,0.989375,1.0,0.010624999999999996,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,20,0.15,0.994375,0.18125000000000002,0.0,0.93875,0.7575,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,20,0.25,1.0,0.288125,0.0,0.953125,0.665,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,20,0.35,1.0,0.3875,0.05562500000000001,0.953125,0.565625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,20,0.45,1.0,0.494375,0.52,0.953125,0.433125,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,20,0.55,1.0,0.6000000000000001,0.846875,0.953125,0.10624999999999996,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,40,0.15,0.994375,0.18125000000000002,0.0,0.865,0.68375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,40,0.25,1.0,0.288125,0.0,0.875,0.586875,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,40,0.35,1.0,0.3875,0.065625,0.875,0.4875,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,40,0.45,1.0,0.494375,0.5237499999999999,0.875,0.35125000000000006,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.0005,40,0.55,1.0,0.6000000000000001,0.7887500000000001,0.875,0.08624999999999994,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,10,0.15,0.9149999999999999,0.18125000000000002,0.0,0.9149999999999999,0.7337499999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,10,0.25,0.995,0.288125,0.001875,0.99625,0.7068749999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,10,0.35,0.999375,0.3875,0.1275,0.999375,0.611875,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,10,0.45,1.0,0.494375,0.525625,1.0,0.474375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,10,0.55,1.0,0.6000000000000001,0.9275,1.0,0.07250000000000001,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,20,0.15,0.9149999999999999,0.18125000000000002,0.0,0.8825,0.7012499999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,20,0.25,0.995,0.288125,0.00125,0.9475,0.659375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,20,0.35,0.999375,0.3875,0.10875000000000001,0.953125,0.565625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,20,0.45,1.0,0.494375,0.44625000000000004,0.953125,0.45875,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,20,0.55,1.0,0.6000000000000001,0.80875,0.953125,0.14437500000000003,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,40,0.15,0.9149999999999999,0.18125000000000002,0.0,0.82875,0.6475,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,40,0.25,0.995,0.288125,0.008124999999999999,0.869375,0.58125,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,40,0.35,0.999375,0.3875,0.1325,0.875,0.4875,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,40,0.45,1.0,0.494375,0.466875,0.875,0.380625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.001,40,0.55,1.0,0.6000000000000001,0.76875,0.875,0.10624999999999996,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,10,0.15,0.79125,0.18125000000000002,0.0,0.788125,0.6068749999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,10,0.25,0.948125,0.288125,0.033125,0.95,0.6599999999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,10,0.35,0.98375,0.3875,0.198125,0.986875,0.59625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,10,0.45,0.990625,0.494375,0.48375,0.99375,0.49624999999999997,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,10,0.55,0.996875,0.6000000000000001,0.850625,0.99875,0.14625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,20,0.15,0.79125,0.18125000000000002,0.000625,0.755625,0.574375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,20,0.25,0.948125,0.288125,0.033125,0.9143749999999999,0.62625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,20,0.35,0.98375,0.3875,0.184375,0.9456249999999999,0.558125,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,20,0.45,0.990625,0.494375,0.4375,0.949375,0.45499999999999996,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,20,0.55,0.996875,0.6000000000000001,0.746875,0.9525,0.20562500000000006,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,40,0.15,0.79125,0.18125000000000002,0.000625,0.6912499999999999,0.5099999999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,40,0.25,0.948125,0.288125,0.031875,0.83625,0.548125,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,40,0.35,0.98375,0.3875,0.18812500000000001,0.869375,0.481875,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,40,0.45,0.990625,0.494375,0.41375,0.87375,0.379375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.002,40,0.55,0.996875,0.6000000000000001,0.6968749999999999,0.875,0.1781250000000001,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,10,0.15,0.5987500000000001,0.18125000000000002,0.014375,0.586875,0.405625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,10,0.25,0.829375,0.288125,0.0775,0.82375,0.535625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,10,0.35,0.9275,0.3875,0.215,0.92125,0.53375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,10,0.45,0.9606250000000001,0.494375,0.43562500000000004,0.9568749999999999,0.4624999999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,10,0.55,0.98125,0.6000000000000001,0.705,0.97875,0.27375000000000005,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,20,0.15,0.5987500000000001,0.18125000000000002,0.009375000000000001,0.5618749999999999,0.3806249999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,20,0.25,0.829375,0.288125,0.07250000000000001,0.788125,0.49999999999999994,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,20,0.35,0.9275,0.3875,0.19187500000000002,0.8868750000000001,0.49937500000000007,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,20,0.45,0.9606250000000001,0.494375,0.36,0.918125,0.42374999999999996,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,20,0.55,0.98125,0.6000000000000001,0.579375,0.93875,0.3387499999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,40,0.15,0.5987500000000001,0.18125000000000002,0.018125000000000002,0.51,0.32875,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,40,0.25,0.829375,0.288125,0.09187500000000001,0.723125,0.435,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,40,0.35,0.9275,0.3875,0.22625,0.8224999999999999,0.4349999999999999,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,40,0.45,0.9606250000000001,0.494375,0.380625,0.849375,0.355,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.004,40,0.55,0.98125,0.6000000000000001,0.594375,0.8625,0.26249999999999996,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,10,0.15,0.4675,0.18125000000000002,0.08125,0.44250000000000006,0.26125000000000004,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,10,0.25,0.7,0.288125,0.1775,0.67875,0.39062499999999994,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,10,0.35,0.835625,0.3875,0.326875,0.831875,0.444375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,10,0.45,0.90625,0.494375,0.5,0.9075,0.40625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,10,0.55,0.9456249999999999,0.6000000000000001,0.650625,0.9475,0.29499999999999993,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,20,0.15,0.4675,0.18125000000000002,0.059375000000000004,0.406875,0.22562499999999996,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,20,0.25,0.7,0.288125,0.14,0.6225,0.33437500000000003,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,20,0.35,0.835625,0.3875,0.26125000000000004,0.771875,0.38437499999999997,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,20,0.45,0.90625,0.494375,0.40937500000000004,0.8525,0.358125,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,20,0.55,0.9456249999999999,0.6000000000000001,0.5493750000000001,0.895,0.29499999999999993,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,40,0.15,0.4675,0.18125000000000002,0.06437499999999999,0.405,0.22375,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,40,0.25,0.7,0.288125,0.144375,0.60375,0.315625,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,40,0.35,0.835625,0.3875,0.27437500000000004,0.7275,0.34,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,40,0.45,0.90625,0.494375,0.41625,0.7887500000000001,0.29437500000000005,True,0.04776511117678022
6-31g_b1.0,6-31g,1.0,0.008,40,0.55,0.9456249999999999,0.6000000000000001,0.555,0.8325,0.23249999999999993,True,0.04776511117678022
6-31g_b1.1,6-31g,1.1,0.0005,10,0.15,0.985625,0.17375,0.01125,0.9824999999999999,0.80875,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,10,0.25,1.0,0.30125,0.41625,1.0,0.58375,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,10,0.35,1.0,0.406875,0.875,1.0,0.125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,10,0.45,1.0,0.514375,0.920625,1.0,0.07937499999999997,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,10,0.55,1.0,0.624375,0.921875,1.0,0.078125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,20,0.15,0.985625,0.17375,0.015625,0.9325,0.75875,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,20,0.25,1.0,0.30125,0.353125,0.953125,0.6,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,20,0.35,1.0,0.406875,0.7506250000000001,0.953125,0.2024999999999999,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,20,0.45,1.0,0.514375,0.795625,0.953125,0.15749999999999997,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,20,0.55,1.0,0.624375,0.796875,0.953125,0.15625,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,40,0.15,0.985625,0.17375,0.015625,0.80875,0.635,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,40,0.25,1.0,0.30125,0.36,0.828125,0.468125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,40,0.35,1.0,0.406875,0.718125,0.828125,0.10999999999999999,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,40,0.45,1.0,0.514375,0.75,0.828125,0.078125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.0005,40,0.55,1.0,0.624375,0.75,0.828125,0.078125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,10,0.15,0.9206249999999999,0.17375,0.04875,0.9199999999999999,0.74625,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,10,0.25,0.996875,0.30125,0.385625,0.996875,0.61125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,10,0.35,0.999375,0.406875,0.7625,0.999375,0.23687500000000006,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,10,0.45,1.0,0.514375,0.905625,1.0,0.09437499999999999,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,10,0.55,1.0,0.624375,0.92125,1.0,0.07874999999999999,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,20,0.15,0.9206249999999999,0.17375,0.050625,0.875,0.70125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,20,0.25,0.996875,0.30125,0.34625000000000006,0.95125,0.605,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,20,0.35,0.999375,0.406875,0.6756249999999999,0.953125,0.2775000000000001,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,20,0.45,1.0,0.514375,0.784375,0.953125,0.16874999999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,20,0.55,1.0,0.624375,0.79625,0.953125,0.156875,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,40,0.15,0.9206249999999999,0.17375,0.05875,0.7474999999999999,0.57375,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,40,0.25,0.996875,0.30125,0.364375,0.824375,0.45999999999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,40,0.35,0.999375,0.406875,0.6599999999999999,0.828125,0.16812500000000008,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,40,0.45,1.0,0.514375,0.74125,0.828125,0.08687500000000004,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.001,40,0.55,1.0,0.624375,0.75,0.828125,0.078125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,10,0.15,0.7725,0.17375,0.116875,0.7787499999999999,0.59875,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,10,0.25,0.9593749999999999,0.30125,0.39875000000000005,0.9537499999999999,0.5549999999999998,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,10,0.35,0.988125,0.406875,0.6925000000000001,0.9874999999999999,0.2949999999999998,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,10,0.45,0.9975,0.514375,0.848125,0.995625,0.14749999999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,10,0.55,1.0,0.624375,0.903125,1.0,0.09687500000000004,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,20,0.15,0.7725,0.17375,0.11,0.7481249999999999,0.574375,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,20,0.25,0.9593749999999999,0.30125,0.351875,0.9224999999999999,0.5706249999999999,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,20,0.35,0.988125,0.406875,0.606875,0.95,0.3431249999999999,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,20,0.45,0.9975,0.514375,0.744375,0.951875,0.20750000000000002,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,20,0.55,1.0,0.624375,0.79,0.953125,0.16312499999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,40,0.15,0.7725,0.17375,0.1225,0.63625,0.4625,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,40,0.25,0.9593749999999999,0.30125,0.3675,0.79875,0.43124999999999997,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,40,0.35,0.988125,0.406875,0.591875,0.826875,0.235,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,40,0.45,0.9975,0.514375,0.7,0.828125,0.12812500000000004,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.002,40,0.55,1.0,0.624375,0.74125,0.828125,0.08687500000000004,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,10,0.15,0.6125,0.17375,0.18812500000000001,0.6112500000000001,0.4231250000000001,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,10,0.25,0.8531249999999999,0.30125,0.4125,0.855,0.44062499999999993,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,10,0.35,0.951875,0.406875,0.629375,0.95375,0.3225,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,10,0.45,0.985625,0.514375,0.79,0.983125,0.193125,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,10,0.55,0.9937499999999999,0.624375,0.865,0.99125,0.12624999999999997,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,20,0.15,0.6125,0.17375,0.17062500000000003,0.5818749999999999,0.40812499999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,20,0.25,0.8531249999999999,0.30125,0.37312500000000004,0.818125,0.44499999999999995,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,20,0.35,0.951875,0.406875,0.56125,0.911875,0.35062499999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,20,0.45,0.985625,0.514375,0.694375,0.9412499999999999,0.24687499999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,20,0.55,0.9937499999999999,0.624375,0.75625,0.950625,0.19437500000000008,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,40,0.15,0.6125,0.17375,0.181875,0.48062499999999997,0.29874999999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,40,0.25,0.8531249999999999,0.30125,0.36812500000000004,0.6937500000000001,0.32562500000000005,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,40,0.35,0.951875,0.406875,0.5349999999999999,0.785625,0.2506250000000001,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,40,0.45,0.985625,0.514375,0.650625,0.815625,0.16500000000000004,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.004,40,0.55,0.9937499999999999,0.624375,0.715,0.825625,0.11062500000000008,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,10,0.15,0.42000000000000004,0.17375,0.27375000000000005,0.414375,0.14062499999999994,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,10,0.25,0.67875,0.30125,0.4425,0.663125,0.22062499999999996,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,10,0.35,0.84625,0.406875,0.595,0.82375,0.22875,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,10,0.45,0.93875,0.514375,0.7237499999999999,0.92125,0.19750000000000012,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,10,0.55,0.97375,0.624375,0.815625,0.9612499999999999,0.1456249999999999,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,20,0.15,0.42000000000000004,0.17375,0.24562499999999998,0.415625,0.17000000000000004,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,20,0.25,0.67875,0.30125,0.40125,0.6443749999999999,0.24312499999999992,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,20,0.35,0.84625,0.406875,0.5418749999999999,0.7949999999999999,0.25312500000000004,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,20,0.45,0.93875,0.514375,0.660625,0.8837499999999999,0.2231249999999999,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,20,0.55,0.97375,0.624375,0.740625,0.923125,0.1825,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,40,0.15,0.42000000000000004,0.17375,0.24625,0.33875,0.0925,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,40,0.25,0.67875,0.30125,0.38687499999999997,0.539375,0.15250000000000008,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,40,0.35,0.84625,0.406875,0.518125,0.6775,0.15937500000000004,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,40,0.45,0.93875,0.514375,0.628125,0.75125,0.12312499999999993,True,0.21467401335657704
6-31g_b1.1,6-31g,1.1,0.008,40,0.55,0.97375,0.624375,0.7018749999999999,0.795625,0.09375000000000011,True,0.21467401335657704
6-31g_b1.2,6-31g,1.2,0.0005,10,0.15,1.0,0.22250000000000003,0.203125,0.890625,0.668125,True,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,10,0.25,1.0,0.30125,0.96875,0.890625,-0.078125,False,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,10,0.35,1.0,0.379375,0.96875,0.890625,-0.078125,False,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,10,0.45,1.0,0.45312499999999994,0.96875,0.890625,-0.078125,False,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,10,0.55,1.0,0.5137499999999999,0.96875,0.890625,-0.078125,False,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,20,0.15,1.0,0.22250000000000003,0.170625,0.78125,0.55875,True,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,20,0.25,1.0,0.30125,0.921875,0.78125,-0.140625,False,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,20,0.35,1.0,0.379375,0.921875,0.78125,-0.140625,False,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,20,0.45,1.0,0.45312499999999994,0.921875,0.78125,-0.140625,False,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,20,0.55,1.0,0.5137499999999999,0.921875,0.78125,-0.140625,False,0.07386576153953604
6-31g_b1.2,6-31g,1.2,0.0005,40,0.15,1.0,0.22250000000000003,0.1875,0.671875,0.44937499999999997,True,0.07386576153953604
