training_seed,architecture,transition,model_weight_hash,heldout_both_correct,task_competent,untrained_component_norm,component_norm,component_a_norm,component_b_norm,component_bilateral_support,next_component_norm,transported_norm,transport_fraction,transport_percentile,probability_response,probability_response_percentile,erase_cross_entropy_increase,exchange_cross_entropy_increase,bilateral_fraction,reconstruction_error
8000,dual_independent_relay,6_to_7,c2ba593e778ac9668660651d93df2123ed6c6087c6ca17270ccb00bc4fb7bffb,1.0,True,4.025325246077125e-20,2.573710301668463e-17,3.6397760142388894e-17,0.0,0.0,2.252043343071573e-17,2.0554227013291575e-17,2.0554227013291574e-05,0.03125,9.192084946673867e-24,0.0,0.0,0.0,0.0,2.220446049250313e-16
8001,distributed,4_to_5,10b8bad74e3faf4dd5a32b0f5b84a8544380aa385028d1c59b76107cfd83c249,1.0,True,0.00010360016339239962,0.0949654142338819,0.09127383515192139,0.09447952459554504,1.0,0.1378267218646033,0.07911302920180656,0.5740035613668933,0.8125,1.0852420051029582e-05,0.0,-1.1244216308400312e-05,1.2910824928461983e-05,1.0,3.885780586188048e-16
8001,distributed,5_to_6,10b8bad74e3faf4dd5a32b0f5b84a8544380aa385028d1c59b76107cfd83c249,1.0,True,0.00010360016339239962,0.1378267218646033,0.14409700696482364,0.12631833149029295,1.0,0.18476212909689754,0.10653646255714525,0.5766141745491185,0.0,1.3794437557168387e-05,0.0,-8.7534128200823e-06,9.750076260709172e-05,1.0,2.220446049250313e-16
8001,distributed,6_to_7,10b8bad74e3faf4dd5a32b0f5b84a8544380aa385028d1c59b76107cfd83c249,1.0,True,0.00010360016339239962,0.18476212909689754,0.18498770375820378,0.17443060635169236,1.0,0.231213923633792,0.14382920053177878,0.6220611556230607,1.0,1.7806120106780396e-05,0.0,-5.990415235721819e-06,0.0004691836442973902,1.0,4.440892098500626e-16
8001,central_shared,4_to_5,a1406cf3a554b07aa7ff20a5984c190aa25ba240753d741d16efd4200a0def56,1.0,True,0.0001208450121275697,0.09719242117374621,0.05828520315964915,0.11902540065394036,1.0,0.14882729436760075,0.06896189276771043,0.4633685847797232,0.03125,9.634878163857005e-05,0.0,0.00013984601865423314,0.00030567045107423327,1.0,2.7755575615628914e-16
8001,central_shared,5_to_6,a1406cf3a554b07aa7ff20a5984c190aa25ba240753d741d16efd4200a0def56,1.0,True,0.0001208450121275697,0.14882729436760075,0.0763911809533549,0.19217269571927217,1.0,0.1895247801075557,0.08725416829214076,0.4603839574045349,0.0,2.6173004580548185e-05,0.0,2.7276072623689297e-05,0.0002995342273081279,1.0,3.3306690738754696e-16
8001,central_shared,6_to_7,a1406cf3a554b07aa7ff20a5984c190aa25ba240753d741d16efd4200a0def56,1.0,True,0.0001208450121275697,0.1895247801075557,0.1265902344635919,0.22712647834485403,1.0,0.1894348593525459,0.10482176135673585,0.5533393469132222,0.0,0.00016277033462004537,0.0,0.0002468528272734679,0.0005376176462217244,1.0,3.3306690738754696e-16
8001,directional_relay,4_to_5,e9a54b27c389fd1895b20ced47e0f73710afac35e0bf6d510c7f42e8d6b6764b,1.0,True,0.00010076301110165926,0.0627447848708381,0.052040834034368114,0.06645914949294315,1.0,0.11426544729950595,0.04543980803720977,0.39766884137866787,0.0,1.2098879987136292e-07,0.0,9.382682790957073e-08,5.168586295024247e-07,0.688720703125,2.7755575615628914e-16
8001,directional_relay,5_to_6,e9a54b27c389fd1895b20ced47e0f73710afac35e0bf6d510c7f42e8d6b6764b,1.0,True,0.00010076301110165926,0.11426544729950595,0.11476456411682859,0.10404585551356298,1.0,0.15212869487684702,0.0859995463223222,0.5653078559041183,0.0,2.3375990417529878e-07,0.0,2.1478288432661156e-07,6.056572627130151e-06,0.759765625,3.3306690738754696e-16
8001,directional_relay,6_to_7,e9a54b27c389fd1895b20ced47e0f73710afac35e0bf6d510c7f42e8d6b6764b,1.0,True,0.00010076301110165926,0.15212869487684702,0.1548783381958057,0.13909219479953364,1.0,0.19533701856409313,0.10683079756719563,0.5469050277950401,0.0,1.2978815257952908e-06,0.0,1.7060506116827676e-06,0.0007263855186823222,0.8115234375,3.3306690738754696e-16
8001,four_channel_crossbar,4_to_5,ac953f35d237b2ad9979de4bff77557fc035b0361400095c64841161b70e3749,1.0,True,0.00010690614949248608,0.032612409137792356,0.030372622247956532,0.03278988345907151,1.0,0.06325555263494076,0.029213072177297107,0.46182621067103835,1.0,9.615400031633084e-08,0.0,4.0671409054332116e-08,1.1725726393262965e-07,0.952392578125,2.498001805406602e-16
8001,four_channel_crossbar,5_to_6,ac953f35d237b2ad9979de4bff77557fc035b0361400095c64841161b70e3749,1.0,True,0.00010690614949248608,0.06325555263494076,0.06666523922881441,0.05592274848243077,1.0,0.09712730863671708,0.04347822876296567,0.44764165066681955,1.0,1.529300291038882e-07,0.0,5.180322028573715e-08,2.7666599805262694e-07,0.99853515625,3.3306690738754696e-16
8001,four_channel_crossbar,6_to_7,ac953f35d237b2ad9979de4bff77557fc035b0361400095c64841161b70e3749,1.0,True,0.00010690614949248608,0.09712730863671708,0.09781335786972684,0.09111853632135367,1.0,0.13279913455431147,0.06313707082135164,0.47543284851401035,1.0,2.6255263814202325e-07,0.0,1.0249699357280505e-07,5.011415800092187e-07,0.998046875,3.3306690738754696e-16
8001,dual_independent_relay,4_to_5,29a962e669f3b82c34cc9caa2670c60852c979101a0f85215f5cf738e94a467f,1.0,True,4.149597032197627e-21,1.7604875525740744e-17,2.489705373239273e-17,0.0,0.0,2.3001839927774483e-17,1.980424695509101e-17,1.980424695509101e-05,0.0,2.1008448854286232e-22,1.0,0.0,0.0,0.0,2.220446049250313e-16
